time,theta_b,dtheta_b,dtheta_w
36396.11,-0.23,0.00,-170.62,0.00
36397.26,-0.23,0.00,-170.62,0.00
36398.39,-0.23,0.00,-170.62,0.00
36399.59,-0.23,0.05,-170.62,0.00
36400.78,-0.23,0.05,-170.62,0.00
36401.93,-0.23,0.05,-170.62,0.00
36403.06,-0.23,0.05,-170.62,0.00
36404.20,-0.23,0.05,-170.62,0.00
36405.33,-0.23,0.16,-170.62,0.00
36406.46,-0.23,0.16,-170.62,0.00
36407.61,-0.23,0.16,-168.75,0.00
36408.75,-0.23,0.16,-168.75,0.00
36409.90,-0.23,-0.02,-168.75,0.00
36411.08,-0.23,-0.02,-168.75,0.00
36412.22,-0.23,-0.02,-168.75,0.00
36413.48,-0.23,-0.02,-168.75,0.00
36414.62,-0.23,0.11,-168.75,0.00
36415.82,-0.23,0.11,-168.75,0.00
36416.95,-0.23,0.11,-168.75,0.00
36418.09,-0.23,0.11,-168.75,0.00
36419.23,-0.23,0.11,-170.62,0.00
36420.36,-0.23,0.12,-170.62,0.00
36421.50,-0.23,0.12,-170.62,0.00
36422.63,-0.23,0.12,-170.62,0.00
36423.82,-0.23,0.12,-170.62,0.00
36425.02,-0.23,-0.12,-170.62,0.00
36426.15,-0.23,-0.12,-170.62,0.00
36427.29,-0.23,-0.12,-172.50,0.00
36428.42,-0.23,-0.12,-172.50,0.00
36429.57,-0.23,0.03,-172.50,0.00
36430.71,-0.23,0.03,-170.62,0.00
36431.86,-0.23,0.03,-170.62,0.00
36432.99,-0.23,0.03,-170.62,0.00
36434.15,-0.23,0.03,-170.62,0.00
36435.32,-0.23,-0.07,-168.75,0.00
36436.46,-0.23,-0.07,-168.75,0.00
36437.59,-0.23,-0.07,-168.75,0.00
36438.73,-0.23,-0.07,-170.62,0.00
36439.87,-0.23,-0.09,-170.62,0.00
36441.05,-0.23,-0.09,-170.62,0.00
36442.18,-0.23,-0.09,-170.62,0.00
36443.32,-0.23,-0.09,-170.62,0.00
36444.46,-0.23,-0.09,-170.62,0.00
36445.60,-0.23,-0.10,-170.62,0.00
36446.73,-0.23,-0.10,-168.75,0.00
36447.87,-0.23,-0.10,-168.75,0.00
36449.00,-0.23,-0.10,-168.75,0.00
36450.16,-0.23,-0.05,-168.75,0.00
36451.33,-0.23,-0.05,-170.62,0.00
36452.46,-0.23,-0.05,-170.62,0.00
36453.61,-0.23,-0.05,-170.62,0.00
36454.75,-0.24,-0.12,-168.75,0.00
36455.88,-0.24,-0.12,-168.75,0.00
36457.02,-0.24,-0.12,-168.75,0.00
36458.16,-0.24,-0.12,-168.75,0.00
36459.34,-0.24,-0.13,-170.62,0.00
36460.53,-0.24,-0.13,-170.62,0.00
36461.66,-0.24,-0.13,-170.62,0.00
36462.80,-0.24,-0.13,-168.75,0.00
36463.95,-0.24,-0.13,-168.75,0.00
36465.08,-0.24,0.06,-168.75,0.00
36466.21,-0.24,0.06,-168.75,0.00
36467.37,-0.24,0.06,-172.50,0.00
36468.50,-0.24,0.06,-172.50,0.00
36469.72,-0.24,0.05,-172.50,0.00
36470.89,-0.24,0.05,-170.62,0.00
36472.02,-0.24,0.05,-170.62,0.00
36473.16,-0.24,0.05,-170.62,0.00
36474.30,-0.24,-0.08,-170.62,0.00
36475.47,-0.24,-0.08,-168.75,0.00
36476.61,-0.24,-0.08,-168.75,0.00
36477.74,-0.24,-0.08,-168.75,0.00
36478.88,-0.24,-0.08,-168.75,0.00
36480.02,-0.24,-0.03,-168.75,0.00
36481.16,-0.24,-0.03,-168.75,0.00
36482.29,-0.24,-0.03,-168.75,0.00
36483.43,-0.24,-0.03,-172.50,0.00
36484.58,-0.23,0.21,-172.50,0.00
36485.75,-0.23,0.21,-172.50,0.00
36486.89,-0.23,0.21,-170.62,0.00
36488.02,-0.23,0.21,-170.62,0.00
36489.16,-0.23,0.21,-170.62,0.00
36490.34,-0.23,0.18,-170.62,0.00
36491.49,-0.23,0.18,-170.62,0.00
36492.62,-0.23,0.18,-170.62,0.00
36493.80,-0.23,0.18,-170.62,0.00
36494.98,-0.23,0.15,-170.62,0.00
36496.11,-0.23,0.15,-170.62,0.00
36497.26,-0.23,0.15,-170.62,0.00
36498.39,-0.23,0.15,-170.62,0.00
36499.54,-0.23,0.00,-170.62,0.00
36500.69,-0.23,0.00,-170.62,0.00
36501.83,-0.23,0.00,-170.62,0.00
36502.96,-0.23,0.00,-170.62,0.00
36504.12,-0.23,0.00,-170.62,0.00
36505.30,-0.23,0.08,-170.62,0.00
36506.43,-0.23,0.08,-170.62,0.00
36507.56,-0.23,0.08,-170.62,0.00
36508.70,-0.23,0.08,-170.62,0.00
36509.84,-0.23,0.26,-170.62,0.00
36510.98,-0.23,0.26,-170.62,0.00
36512.11,-0.23,0.26,-170.62,0.00
36513.25,-0.23,0.26,-170.62,0.00
36514.43,-0.23,0.20,-170.62,0.00
36515.63,-0.23,0.20,-170.62,0.00
36516.78,-0.23,0.20,-170.62,0.00
36517.93,-0.23,0.20,-170.62,0.00
36519.12,-0.23,0.02,-172.50,0.00
36520.39,-0.23,0.02,-172.50,0.00
36521.54,-0.23,0.02,-172.50,0.00
36522.68,-0.23,0.02,-172.50,0.00
36523.86,-0.23,0.02,-172.50,0.00
36525.06,-0.23,0.06,-172.50,0.00
36526.19,-0.23,0.06,-168.75,0.00
36527.35,-0.23,0.06,-168.75,0.00
36528.50,-0.23,0.06,-168.75,0.00
36529.63,-0.23,-0.08,-168.75,0.00
36530.73,-0.23,-0.08,-170.62,0.00
36531.87,-0.23,-0.08,-170.62,0.00
36533.00,-0.23,-0.08,-170.62,0.00
36534.23,-0.23,-0.08,-170.62,0.00
36535.41,-0.23,0.15,-170.62,0.00
36536.56,-0.23,0.15,-170.62,0.00
36537.70,-0.23,0.15,-170.62,0.00
36538.89,-0.23,0.15,-172.50,0.00
36540.18,-0.23,-0.04,-172.50,0.00
36541.32,-0.23,-0.04,-172.50,0.00
36542.45,-0.23,-0.04,-170.62,0.00
36543.58,-0.23,-0.04,-170.62,0.00
36544.72,-0.23,-0.05,-170.62,0.00
36545.87,-0.23,-0.05,-170.62,0.00
36547.01,-0.23,-0.05,-170.62,0.00
36548.14,-0.23,-0.05,-170.62,0.00
36549.29,-0.23,0.03,-170.62,0.00
36550.43,-0.23,0.03,-170.62,0.00
36551.57,-0.23,0.03,-170.62,0.00
36552.71,-0.23,0.03,-170.62,0.00
36553.90,-0.23,0.03,-170.62,0.00
36555.09,-0.23,0.01,-170.62,0.00
36556.22,-0.23,0.01,-170.62,0.00
36557.38,-0.23,0.01,-170.62,0.00
36558.51,-0.23,0.01,-170.62,0.00
36559.64,-0.23,-0.15,-170.62,0.00
36560.95,-0.23,-0.15,-170.62,0.00
36562.12,-0.23,-0.15,-170.62,0.00
36563.30,-0.23,-0.15,-172.50,0.00
36564.48,-0.23,-0.11,-172.50,0.00
36565.62,-0.23,-0.11,-172.50,0.00
36566.76,-0.23,-0.11,-170.62,0.00
36567.89,-0.23,-0.11,-170.62,0.00
36569.05,-0.23,-0.11,-170.62,0.00
36570.18,-0.23,-0.01,-170.62,0.00
36571.32,-0.23,-0.01,-172.50,0.00
36572.45,-0.23,-0.01,-172.50,0.00
36573.67,-0.23,-0.01,-172.50,0.00
36574.85,-0.23,0.11,-170.62,0.00
36576.03,-0.23,0.11,-170.62,0.00
36577.16,-0.23,0.11,-170.62,0.00
36578.32,-0.23,0.11,-168.75,0.00
36579.45,-0.23,0.07,-168.75,0.00
36580.65,-0.23,0.07,-168.75,0.00
36581.78,-0.23,0.07,-168.75,0.00
36582.91,-0.23,0.07,-168.75,0.00
36584.16,-0.23,-0.08,-168.75,0.00
36585.34,-0.23,-0.08,-168.75,0.00
36586.47,-0.23,-0.08,-170.62,0.00
36587.62,-0.23,-0.08,-170.62,0.00
36588.80,-0.23,-0.08,-170.62,0.00
36590.00,-0.23,-0.14,-170.62,0.00
36591.15,-0.23,-0.14,-168.75,0.00
36592.30,-0.23,-0.14,-168.75,0.00
36593.43,-0.23,-0.14,-168.75,0.00
36594.57,-0.23,-0.04,-168.75,0.00
36595.71,-0.23,-0.04,-168.75,0.00
36596.84,-0.23,-0.04,-168.75,0.00
36597.98,-0.23,-0.04,-168.75,0.00
36599.16,-0.23,-0.04,-168.75,0.00
36600.34,-0.23,0.07,-168.75,0.00
36601.48,-0.23,0.07,-168.75,0.00
36602.62,-0.23,0.07,-170.62,0.00
36603.76,-0.23,0.07,-170.62,0.00
36604.90,-0.23,0.11,-170.62,0.00
36606.04,-0.23,0.11,-170.62,0.00
36607.18,-0.23,0.11,-170.62,0.00
36608.37,-0.23,0.11,-170.62,0.00
36609.57,-0.23,0.09,-170.62,0.00
36610.77,-0.23,0.09,-170.62,0.00
36611.93,-0.23,0.09,-170.62,0.00
36613.06,-0.23,0.09,-170.62,0.00
36614.26,-0.23,0.05,-170.62,0.00
36615.45,-0.23,0.05,-170.62,0.00
36616.59,-0.23,0.05,-170.62,0.00
36617.74,-0.23,0.05,-170.62,0.00
36618.88,-0.23,0.05,-172.50,0.00
36620.02,-0.23,0.08,-172.50,0.00
36621.15,-0.23,0.08,-172.50,0.00
36622.28,-0.23,0.08,-170.62,0.00
36623.42,-0.23,0.08,-170.62,0.00
36624.55,-0.23,0.10,-170.62,0.00
36625.69,-0.23,0.10,-170.62,0.00
36626.82,-0.23,0.10,-170.62,0.00
36627.96,-0.23,0.10,-170.62,0.00
36629.14,-0.23,0.24,-170.62,0.00
36630.33,-0.23,0.24,-170.62,0.00
36631.46,-0.23,0.24,-170.62,0.00
36632.60,-0.23,0.24,-170.62,0.00
36633.73,-0.23,0.24,-170.62,0.00
36634.87,-0.23,0.05,-170.62,0.00
36636.03,-0.23,0.05,-170.62,0.00
36637.16,-0.23,0.05,-170.62,0.00
36638.32,-0.23,0.05,-170.62,0.00
36639.45,-0.23,0.17,-170.62,0.00
36640.59,-0.23,0.17,-170.62,0.00
36641.72,-0.23,0.17,-170.62,0.00
36642.86,-0.23,0.17,-168.75,0.00
36644.09,-0.23,-0.03,-168.75,0.00
36645.23,-0.23,-0.03,-168.75,0.00
36646.36,-0.23,-0.03,-166.87,0.00
36647.50,-0.23,-0.03,-166.87,0.00
36648.70,-0.23,-0.03,-166.87,0.00
36649.89,-0.23,0.15,-168.75,0.00
36651.02,-0.23,0.15,-168.75,0.00
36652.16,-0.23,0.15,-168.75,0.00
36653.34,-0.23,0.15,-168.75,0.00
36654.48,-0.23,-0.06,-168.75,0.00
36655.66,-0.23,-0.06,-168.75,0.00
36656.80,-0.23,-0.06,-168.75,0.00
36657.95,-0.23,-0.06,-170.62,0.00
36659.08,-0.23,-0.06,-170.62,0.00
36660.26,-0.23,0.09,-170.62,0.00
36661.41,-0.23,0.09,-168.75,0.00
36662.54,-0.23,0.09,-168.75,0.00
36663.68,-0.23,0.09,-168.75,0.00
36664.81,-0.23,-0.02,-168.75,0.00
36665.95,-0.23,-0.02,-170.62,0.00
36667.08,-0.23,-0.02,-170.62,0.00
36668.29,-0.23,-0.02,-170.62,0.00
36669.47,-0.23,0.02,-168.75,0.00
36670.67,-0.23,0.02,-168.75,0.00
36671.80,-0.23,0.02,-168.75,0.00
36672.94,-0.23,0.02,-168.75,0.00
36674.18,-0.23,-0.07,-170.62,0.00
36675.36,-0.23,-0.07,-170.62,0.00
36676.54,-0.23,-0.07,-170.62,0.00
36677.67,-0.23,-0.07,-168.75,0.00
36678.80,-0.23,-0.07,-168.75,0.00
36679.95,-0.23,-0.29,-168.75,0.00
36681.09,-0.23,-0.29,-168.75,0.00
36682.22,-0.23,-0.29,-170.62,0.00
36683.37,-0.23,-0.29,-170.62,0.00
36684.54,-0.23,-0.20,-170.62,0.00
36685.77,-0.23,-0.20,-170.62,0.00
36686.90,-0.23,-0.20,-170.62,0.00
36688.03,-0.23,-0.20,-170.62,0.00
36689.17,-0.23,-0.20,-170.62,0.00
36690.36,-0.23,-0.20,-170.62,0.00
36691.49,-0.23,-0.20,-170.62,0.00
36692.64,-0.23,-0.20,-170.62,0.00
36693.78,-0.23,-0.20,-170.62,0.00
36695.12,-0.23,0.11,-170.62,0.00
36696.26,-0.23,0.11,-170.62,0.00
36697.40,-0.23,0.11,-168.75,0.00
36698.54,-0.23,0.11,-168.75,0.00
36699.68,-0.23,0.09,-168.75,0.00
36700.85,-0.23,0.09,-168.75,0.00
36701.98,-0.23,0.09,-170.62,0.00
36703.13,-0.23,0.09,-170.62,0.00
36704.27,-0.23,0.09,-170.62,0.00
36705.40,-0.23,-0.07,-170.62,0.00
36706.54,-0.23,-0.07,-170.62,0.00
36707.68,-0.23,-0.07,-170.62,0.00
36708.82,-0.23,-0.07,-170.62,0.00
36709.96,-0.23,0.21,-166.87,0.00
36711.10,-0.23,0.21,-166.87,0.00
36712.24,-0.23,0.21,-166.87,0.00
36713.38,-0.23,0.21,-168.75,0.00
36714.52,-0.23,0.18,-168.75,0.00
36715.66,-0.23,0.18,-168.75,0.00
36716.80,-0.23,0.18,-168.75,0.00
36717.94,-0.23,0.18,-170.62,0.00
36719.12,-0.23,0.07,-170.62,0.00
36720.25,-0.23,0.07,-170.62,0.00
36721.41,-0.23,0.07,-170.62,0.00
36722.55,-0.23,0.07,-170.62,0.00
36723.69,-0.23,0.07,-170.62,0.00
36724.83,-0.23,0.16,-170.62,0.00
36725.97,-0.23,0.16,-170.62,0.00
36727.11,-0.23,0.16,-170.62,0.00
36728.25,-0.23,0.16,-170.62,0.00
36729.41,-0.23,0.20,-172.50,0.00
36730.55,-0.23,0.20,-172.50,0.00
36731.69,-0.23,0.20,-172.50,0.00
36732.83,-0.23,0.20,-172.50,0.00
36733.99,-0.22,0.15,-170.62,0.00
36735.16,-0.22,0.15,-170.62,0.00
36736.30,-0.22,0.15,-170.62,0.00
36737.43,-0.22,0.15,-170.62,0.00
36738.56,-0.22,0.15,-170.62,0.00
36739.70,-0.22,0.08,-170.62,0.00
36740.84,-0.22,0.08,-168.75,0.00
36741.98,-0.22,0.08,-168.75,0.00
36743.12,-0.22,0.08,-168.75,0.00
36744.26,-0.22,-0.04,-168.75,0.00
36745.40,-0.22,-0.04,-170.62,0.00
36746.54,-0.22,-0.04,-170.62,0.00
36747.68,-0.22,-0.04,-170.62,0.00
36748.82,-0.22,-0.04,-170.62,0.00
36749.99,-0.22,0.01,-170.62,0.00
36751.13,-0.22,0.01,-170.62,0.00
36752.27,-0.22,0.01,-170.62,0.00
36753.41,-0.22,0.01,-168.75,0.00
36754.55,-0.22,0.13,-168.75,0.00
36755.68,-0.22,0.13,-168.75,0.00
36756.82,-0.22,0.13,-170.62,0.00
36757.96,-0.22,0.13,-170.62,0.00
36759.12,-0.22,-0.02,-170.62,0.00
36760.29,-0.22,-0.02,-170.62,0.00
36761.43,-0.22,-0.02,-170.62,0.00
36762.56,-0.22,-0.02,-170.62,0.00
36763.70,-0.22,-0.02,-170.62,0.00
36764.84,-0.22,-0.04,-168.75,0.00
36765.98,-0.22,-0.04,-168.75,0.00
36767.12,-0.22,-0.04,-168.75,0.00
36768.26,-0.22,-0.04,-168.75,0.00
36769.40,-0.22,-0.09,-168.75,0.00
36770.54,-0.22,-0.09,-168.75,0.00
36771.68,-0.22,-0.09,-168.75,0.00
36772.81,-0.22,-0.09,-170.62,0.00
36773.98,-0.22,-0.09,-170.62,0.00
36775.14,-0.22,-0.00,-170.62,0.00
36776.29,-0.22,-0.00,-170.62,0.00
36777.41,-0.22,-0.00,-170.62,0.00
36778.55,-0.22,-0.00,-170.62,0.00
36779.71,-0.22,0.08,-170.62,0.00
36780.85,-0.22,0.08,-168.75,0.00
36781.98,-0.22,0.08,-168.75,0.00
36783.18,-0.22,0.08,-168.75,0.00
36784.31,-0.22,-0.14,-168.75,0.00
36785.45,-0.22,-0.14,-168.75,0.00
36786.59,-0.22,-0.14,-168.75,0.00
36787.73,-0.22,-0.14,-168.75,0.00
36788.89,-0.22,-0.14,-168.75,0.00
36790.05,-0.22,0.02,-168.75,0.00
36791.19,-0.22,0.02,-168.75,0.00
36792.33,-0.22,0.02,-168.75,0.00
36793.47,-0.22,0.02,-170.62,0.00
36794.64,-0.23,-0.22,-170.62,0.00
36795.78,-0.23,-0.22,-170.62,0.00
36796.92,-0.23,-0.22,-170.62,0.00
36798.06,-0.23,-0.22,-170.62,0.00
36799.20,-0.23,0.02,-170.62,0.00
36800.34,-0.23,0.02,-170.62,0.00
36801.47,-0.23,0.02,-166.87,0.00
36802.61,-0.23,0.02,-166.87,0.00
36803.77,-0.23,0.02,-166.87,0.00
36804.91,-0.23,-0.10,-166.87,0.00
36806.05,-0.23,-0.10,-170.62,0.00
36807.19,-0.23,-0.10,-170.62,0.00
36808.37,-0.23,-0.10,-170.62,0.00
36809.55,-0.23,-0.02,-168.75,0.00
36810.75,-0.23,-0.02,-168.75,0.00
36811.88,-0.23,-0.02,-168.75,0.00
36813.02,-0.23,-0.02,-168.75,0.00
36814.16,-0.23,-0.02,-168.75,0.00
36815.30,-0.23,0.09,-168.75,0.00
36816.44,-0.23,0.09,-168.75,0.00
36817.57,-0.23,0.09,-170.62,0.00
36818.73,-0.23,0.09,-170.62,0.00
36819.89,-0.23,-0.07,-170.62,0.00
36821.03,-0.23,-0.07,-170.62,0.00
36822.17,-0.23,-0.07,-168.75,0.00
36823.31,-0.23,-0.07,-168.75,0.00
36824.48,-0.23,0.04,-168.75,0.00
36825.66,-0.23,0.04,-170.62,0.00
36826.80,-0.23,0.04,-170.62,0.00
36827.94,-0.23,0.04,-170.62,0.00
36829.08,-0.23,0.04,-170.62,0.00
36830.22,-0.23,0.03,-170.62,0.00
36831.36,-0.23,0.03,-170.62,0.00
36832.50,-0.23,0.03,-170.62,0.00
36833.66,-0.23,0.03,-170.62,0.00
36834.80,-0.22,0.15,-170.62,0.00
36835.93,-0.22,0.15,-170.62,0.00
36837.07,-0.22,0.15,-170.62,0.00
36838.21,-0.22,0.15,-170.62,0.00
36839.35,-0.22,0.08,-170.62,0.00
36840.49,-0.22,0.08,-170.62,0.00
36841.63,-0.22,0.08,-170.62,0.00
36842.77,-0.22,0.08,-170.62,0.00
36843.92,-0.22,0.08,-170.62,0.00
36845.09,-0.22,0.03,-170.62,0.00
36846.22,-0.22,0.03,-168.75,0.00
36847.38,-0.22,0.03,-168.75,0.00
36848.52,-0.22,0.03,-168.75,0.00
36849.65,-0.22,-0.01,-170.62,0.00
36850.79,-0.22,-0.01,-170.62,0.00
36851.93,-0.22,-0.01,-170.62,0.00
36853.07,-0.22,-0.01,-170.62,0.00
36854.21,-0.22,0.02,-170.62,0.00
36855.34,-0.22,0.02,-170.62,0.00
36856.48,-0.22,0.02,-170.62,0.00
36857.62,-0.22,0.02,-170.62,0.00
36858.78,-0.22,0.02,-170.62,0.00
36859.95,-0.22,-0.01,-170.62,0.00
36861.08,-0.22,-0.01,-170.62,0.00
36862.22,-0.22,-0.01,-168.75,0.00
36863.36,-0.22,-0.01,-168.75,0.00
36864.51,-0.22,-0.08,-168.75,0.00
36865.69,-0.22,-0.08,-170.62,0.00
36866.83,-0.22,-0.08,-170.62,0.00
36867.96,-0.22,-0.08,-170.62,0.00
36869.11,-0.22,-0.08,-170.62,0.00
36870.24,-0.22,0.10,-170.62,0.00
36871.38,-0.22,0.10,-170.62,0.00
36872.52,-0.22,0.10,-170.62,0.00
36873.68,-0.22,0.10,-170.62,0.00
36874.82,-0.22,0.03,-170.62,0.00
36875.96,-0.22,0.03,-170.62,0.00
36877.10,-0.22,0.03,-170.62,0.00
36878.28,-0.22,0.03,-170.62,0.00
36879.45,-0.22,0.02,-170.62,0.00
36880.63,-0.22,0.02,-170.62,0.00
36881.77,-0.22,0.02,-170.62,0.00
36882.91,-0.22,0.02,-170.62,0.00
36884.05,-0.22,0.02,-170.62,0.00
36885.19,-0.23,-0.27,-170.62,0.00
36886.33,-0.23,-0.27,-170.62,0.00
36887.47,-0.23,-0.27,-170.62,0.00
36888.63,-0.23,-0.27,-170.62,0.00
36889.79,-0.23,-0.24,-168.75,0.00
36890.93,-0.23,-0.24,-168.75,0.00
36892.07,-0.23,-0.24,-168.75,0.00
36893.21,-0.23,-0.24,-168.75,0.00
36894.38,-0.23,-0.03,-170.62,0.00
36895.52,-0.23,-0.03,-170.62,0.00
36896.66,-0.23,-0.03,-170.62,0.00
36897.80,-0.23,-0.03,-168.75,0.00
36898.94,-0.23,-0.03,-168.75,0.00
36900.07,-0.23,0.04,-168.75,0.00
36901.21,-0.23,0.04,-168.75,0.00
36902.35,-0.23,0.04,-170.62,0.00
36903.52,-0.23,0.04,-170.62,0.00
36904.65,-0.23,-0.03,-170.62,0.00
36905.79,-0.23,-0.03,-168.75,0.00
36906.93,-0.23,-0.03,-168.75,0.00
36908.07,-0.23,-0.03,-168.75,0.00
36909.21,-0.23,-0.03,-168.75,0.00
36910.34,-0.23,-0.03,-170.62,0.00
36911.48,-0.23,-0.03,-170.62,0.00
36912.62,-0.23,-0.03,-170.62,0.00
36913.79,-0.23,-0.03,-170.62,0.00
36914.93,-0.23,0.08,-170.62,0.00
36916.06,-0.23,0.08,-170.62,0.00
36917.20,-0.23,0.08,-170.62,0.00
36918.34,-0.23,0.08,-168.75,0.00
36919.48,-0.23,-0.16,-168.75,0.00
36920.62,-0.23,-0.16,-168.75,0.00
36921.81,-0.23,-0.16,-172.50,0.00
36922.95,-0.23,-0.16,-172.50,0.00
36924.09,-0.23,0.19,-172.50,0.00
36926.23,-0.23,0.19,-170.62,0.00
36929.85,-0.23,0.19,-170.62,0.00
36932.65,-0.23,0.19,-170.62,0.00
36933.83,-0.23,0.08,-168.75,0.00
36934.97,-0.23,0.08,-168.75,0.00
36936.11,-0.23,0.08,-168.75,0.00
36937.25,-0.23,0.08,-168.75,0.00
36938.39,-0.23,-0.04,-168.75,0.00
36939.52,-0.23,-0.04,-168.75,0.00
36940.68,-0.23,-0.04,-168.75,0.00
36941.84,-0.23,0.02,-168.75,0.00
36942.98,-0.23,0.02,-168.75,0.00
36944.11,-0.23,0.02,-168.75,0.00
36945.25,-0.23,0.02,-170.62,0.00
36946.39,-0.22,0.13,-170.62,0.00
36947.53,-0.22,0.13,-170.62,0.00
36948.67,-0.22,0.13,-170.62,0.00
36949.81,-0.22,0.13,-168.75,0.00
36950.95,-0.22,0.18,-168.75,0.00
36952.09,-0.22,0.18,-168.75,0.00
36953.22,-0.22,0.18,-172.50,0.00
36954.38,-0.22,0.12,-172.50,0.00
36955.54,-0.22,0.12,-172.50,0.00
36956.68,-0.22,0.12,-172.50,0.00
36957.82,-0.22,0.12,-170.62,0.00
36958.96,-0.22,-0.05,-170.62,0.00
36960.12,-0.22,-0.05,-170.62,0.00
36961.25,-0.22,-0.05,-170.62,0.00
36962.39,-0.22,-0.05,-170.62,0.00
36963.53,-0.22,-0.05,-170.62,0.00
36964.67,-0.22,0.01,-170.62,0.00
36965.82,-0.22,0.01,-168.75,0.00
36966.97,-0.22,0.01,-168.75,0.00
36968.11,-0.22,0.01,-168.75,0.00
36969.24,-0.22,0.10,-168.75,0.00
36970.38,-0.22,0.10,-168.75,0.00
36971.52,-0.22,0.10,-168.75,0.00
36972.66,-0.22,0.10,-168.75,0.00
36973.84,-0.22,-0.21,-168.75,0.00
36974.98,-0.22,-0.21,-168.75,0.00
36976.11,-0.22,-0.21,-168.75,0.00
36977.25,-0.22,-0.21,-168.75,0.00
36978.41,-0.22,-0.21,-170.62,0.00
36979.57,-0.22,-0.11,-170.62,0.00
36980.75,-0.22,-0.11,-170.62,0.00
36981.89,-0.22,-0.11,-170.62,0.00
36983.02,-0.22,-0.11,-170.62,0.00
36984.16,-0.23,-0.19,-170.62,0.00
36985.34,-0.23,-0.19,-170.62,0.00
36986.48,-0.23,-0.19,-170.62,0.00
36987.61,-0.23,-0.19,-170.62,0.00
36988.75,-0.23,-0.19,-170.62,0.00
36989.89,-0.23,-0.06,-168.75,0.00
36991.03,-0.23,-0.06,-168.75,0.00
36992.17,-0.23,-0.06,-168.75,0.00
36993.30,-0.23,-0.06,-168.75,0.00
36994.45,-0.23,-0.02,-170.62,0.00
36995.58,-0.23,-0.02,-170.62,0.00
36996.72,-0.23,-0.02,-170.62,0.00
36997.86,-0.23,-0.02,-170.62,0.00
36999.00,-0.23,-0.02,-170.62,0.00
37000.14,-0.23,-0.06,-170.62,0.00
37001.27,-0.23,-0.06,-170.62,0.00
37002.41,-0.23,-0.06,-168.75,0.00
37003.55,-0.23,-0.06,-168.75,0.00
37004.70,-0.23,-0.15,-168.75,0.00
37005.83,-0.23,-0.15,-168.75,0.00
37006.97,-0.23,-0.15,-172.50,0.00
37008.11,-0.23,-0.15,-172.50,0.00
37009.25,-0.23,-0.05,-172.50,0.00
37010.39,-0.23,-0.05,-170.62,0.00
37011.52,-0.23,-0.05,-170.62,0.00
37012.66,-0.23,-0.05,-170.62,0.00
37013.82,-0.23,0.01,-170.62,0.00
37014.96,-0.23,0.01,-168.75,0.00
37016.10,-0.23,0.01,-168.75,0.00
37017.24,-0.23,0.01,-168.75,0.00
37018.40,-0.23,0.01,-170.62,0.00
37019.58,-0.23,0.13,-170.62,0.00
37020.73,-0.23,0.13,-170.62,0.00
37021.96,-0.23,0.13,-170.62,0.00
37023.14,-0.23,0.13,-170.62,0.00
37024.32,-0.23,0.15,-170.62,0.00
37025.46,-0.23,0.15,-170.62,0.00
37026.60,-0.23,0.15,-170.62,0.00
37027.74,-0.23,0.15,-170.62,0.00
37028.88,-0.23,0.15,-170.62,0.00
37030.02,-0.23,0.16,-170.62,0.00
37031.15,-0.23,0.16,-170.62,0.00
37032.29,-0.23,0.16,-170.62,0.00
37033.54,-0.23,0.16,-170.62,0.00
37034.68,-0.22,0.05,-170.62,0.00
37035.82,-0.22,0.05,-170.62,0.00
37036.96,-0.22,0.05,-170.62,0.00
37038.12,-0.22,0.05,-170.62,0.00
37039.30,-0.22,0.08,-170.62,0.00
37040.48,-0.22,0.08,-170.62,0.00
37041.62,-0.22,0.08,-170.62,0.00
37042.76,-0.22,0.08,-170.62,0.00
37043.90,-0.22,0.08,-170.62,0.00
37045.05,-0.22,0.06,-170.62,0.00
37046.19,-0.22,0.06,-170.62,0.00
37047.35,-0.22,0.06,-170.62,0.00
37048.48,-0.22,0.06,-170.62,0.00
37049.62,-0.22,-0.04,-170.62,0.00
37050.73,-0.22,-0.04,-170.62,0.00
37051.88,-0.22,-0.04,-170.62,0.00
37053.02,-0.22,-0.04,-170.62,0.00
37054.16,-0.22,0.11,-170.62,0.00
37055.32,-0.22,0.11,-170.62,0.00
37056.46,-0.22,0.11,-170.62,0.00
37057.59,-0.22,0.11,-170.62,0.00
37058.73,-0.22,-0.11,-168.75,0.00
37059.87,-0.22,-0.11,-168.75,0.00
37061.01,-0.22,-0.11,-168.75,0.00
37062.15,-0.22,-0.11,-172.50,0.00
37063.34,-0.22,-0.11,-172.50,0.00
37064.52,-0.22,-0.04,-172.50,0.00
37065.65,-0.22,-0.04,-172.50,0.00
37066.79,-0.22,-0.04,-172.50,0.00
37067.93,-0.22,-0.04,-172.50,0.00
37069.07,-0.22,-0.02,-172.50,0.00
37070.21,-0.22,-0.02,-170.62,0.00
37071.34,-0.22,-0.02,-170.62,0.00
37072.48,-0.22,-0.02,-170.62,0.00
37073.64,-0.22,-0.02,-170.62,0.00
37074.79,-0.23,-0.22,-170.62,0.00
37075.92,-0.23,-0.22,-170.62,0.00
37077.06,-0.23,-0.22,-170.62,0.00
37078.20,-0.23,-0.22,-170.62,0.00
37079.34,-0.23,-0.16,-170.62,0.00
37080.48,-0.23,-0.16,-170.62,0.00
37081.61,-0.23,-0.16,-170.62,0.00
37082.75,-0.23,-0.16,-168.75,0.00
37083.92,-0.23,-0.02,-168.75,0.00
